rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
26,4761,all,undead,['toshitosh'],['toshitosh#2523'],['p094'],3,4,5,0
27,4746,all,random,['Mopshtein'],['Mopshtein#2792'],[''],3,6,7,0
28,4730,all,random,['Aninjo87'],['Aninjo87#2842'],['p001'],3,24,11,0
29,4722,all,night_elf,['Nahmon'],['Nahmon#11884'],[''],3,247,288,0
30,4717,all,human,['flamearia'],['flamearia#3671'],[''],3,621,689,0
31,4715,all,random,['cronaldo713'],['cronaldo713#1588'],[''],3,136,132,0
32,4708,all,random,['SleepyBear'],['SleepyBear#1171222'],[''],3,11,12,0
33,4704,all,random,['Wombat'],['Wombat#12490'],[''],3,69,68,0
34,4702,all,orc,['ЧёНамот'],['ЧёНамот#2413'],['p055'],3,5,10,0
35,4681,all,undead,['SoulTotem'],['SoulTotem#11911'],[''],3,354,429,0
36,4668,all,undead,['Slayer'],['Slayer#21447'],['p081'],3,0,5,0
37,4661,all,night_elf,['Elmasguapo'],['Elmasguapo#2150'],['p089'],3,11,17,0
38,4658,all,undead,['CrazyMage'],['CrazyMage#1165434'],[''],3,87,104,0
39,4655,all,random,['Greasypoop'],['Greasypoop#11820'],[''],3,5,10,0
40,4654,all,orc,['OUROBOROS'],['OUROBOROS#21999'],['p055'],3,23,32,0
41,4649,all,orc,['SiNGlECElL'],['SiNGlECElL#11141'],[''],3,60,60,0
42,4648,all,human,['jorge'],['jorge#11715'],[''],3,139,175,0
43,4637,all,random,['hirosueroyko'],['hirosueroyko#3427'],[''],3,56,75,0
44,4617,all,random,['thys'],['thys#2993'],['p055'],3,175,244,0
45,4611,all,night_elf,['Redrum'],['Redrum#2776'],[''],3,5,5,0
46,4605,all,random,['ZeN'],['ZeN#1931'],['p003'],3,4,8,0
47,4582,all,random,['Plasma'],['Plasma#1857'],['p002'],3,12,23,0
48,4577,all,human,['SirRobbin'],['SirRobbin#1222'],[''],3,92,104,0
49,4567,all,orc,['ClawMachine'],['ClawMachine#2400'],['p006'],3,3,6,0
50,4563,all,orc,['judaah'],['judaah#11725'],[''],3,200,170,0
51,4555,all,random,['FiRO'],['FiRO#2668'],['p054'],3,274,253,0
52,4547,all,orc,['Redrum'],['Redrum#2776'],[''],3,21,29,0
53,4526,all,random,['Zallaxad'],['Zallaxad#1926'],[''],3,5,8,0
54,4516,all,orc,['Grimdimir'],['Grimdimir#1649'],['p015'],3,12,11,0
55,4493,all,orc,['HydreRapide'],['HydreRapide#21224'],[''],3,4,8,0
56,4493,all,random,['MoonRay'],['MoonRay#31390'],[''],3,98,121,0
57,4485,all,undead,['mil'],['mil#1698'],[''],3,0,8,0
58,4476,all,human,['thomas'],['thomas#22186'],['p070'],3,85,121,0
59,4475,all,human,['Xander'],['Xander#2991'],[''],3,0,7,0
60,4454,all,human,['Redrum'],['Redrum#2776'],[''],3,27,21,0
61,4439,all,random,['HumptyDumpty'],['HumptyDumpty#21147'],['p052'],3,13,17,0
62,4437,all,random,['jaimealex91'],['jaimealex91#1409'],[''],3,3,7,0
63,4427,all,random,['Dave'],['Dave#28393'],['p112'],3,1,4,0
64,4418,all,random,['Dornick'],['Dornick#1805'],['p056'],3,618,891,0
65,4417,all,random,['Majestyc'],['Majestyc#2505'],['p109'],3,29,43,0
66,4408,all,orc,['SLAAP'],['SLAAP#11112'],[''],3,1,7,0
67,4404,all,random,['lrbmixat'],['lrbmixat#2581'],['p088'],3,36,55,0
68,4383,all,undead,['Vinditron'],['Vinditron#2159'],['p019'],3,5,16,0
69,4375,all,night_elf,['toshitosh'],['toshitosh#2523'],['p094'],3,24,24,0
70,4370,all,human,['Deathndecay'],['Deathndecay#1891'],[''],3,7,10,0
71,4370,all,human,['goodjun'],['goodjun#3387'],[''],3,30,40,0
72,4369,all,random,['staubmonster'],['staubmonster#2390'],['p001'],3,77,98,0
73,4358,all,random,['Souenito'],['Souenito#2848'],['p109'],3,15,29,0
74,4336,all,random,['WarDaddy'],['WarDaddy#12496'],[''],3,5,12,0
75,4329,all,night_elf,['AssassinRFP'],['AssassinRFP#1599'],[''],3,1,7,0
76,4308,all,random,['Teniori'],['Teniori#2474'],['p109'],3,108,162,0
77,4305,all,random,['Echox'],['Echox#1530'],[''],3,24,26,0
78,4299,all,human,['miiniivirox'],['miiniivirox#1596'],[''],3,46,93,0
79,4293,all,human,['MuschyCat'],['MuschyCat#2273'],['p017'],3,94,115,0
80,4292,all,orc,['Taro8'],['Taro8#2364'],['p076'],3,32,50,0
81,4280,all,human,['EisDrache'],['EisDrache#229969'],['p029'],3,85,152,0
82,4277,all,orc,['Wolverick'],['Wolverick#1106'],[''],3,49,83,0
83,4259,all,orc,['SonofGod'],['SonofGod#11471'],[''],3,39,59,0
84,4253,all,orc,['BlueLock77'],['BlueLock77#2131'],['p004'],3,3,13,0
85,4228,all,orc,['east'],['east#21343'],['p098'],3,63,65,0
86,4216,all,human,['Skiller98'],['Skiller98#21655'],['p054'],3,58,98,0
87,4208,all,orc,['krughor'],['krughor#2919'],[''],3,25,54,0
88,4207,all,random,['Skirmish'],['Skirmish#21430'],['p085'],3,65,104,0
89,4182,all,human,['Antasm'],['Antasm#21347'],['p056'],3,82,123,0
90,4145,all,night_elf,['SoFLoLiving'],['SoFLoLiving#1771'],[''],3,31,86,0
91,4139,all,night_elf,['아카드'],['아카드#3170'],[''],3,20,36,0
92,4134,all,orc,['Kiike'],['Kiike#11103'],[''],3,66,96,0
93,4133,all,undead,['Faretty'],['Faretty#2548'],['p041'],3,61,111,0
94,4113,all,random,['PuckYou3688'],['PuckYou3688#1252'],[''],3,55,113,0
95,4104,all,orc,['OsyrJebaka'],['OsyrJebaka#2911'],['p097'],3,70,107,0
96,4095,all,random,['Scutchie'],['Scutchie#1977'],[''],3,61,131,0
97,4090,all,random,['Clax'],['Clax#11955'],[''],3,29,59,0
98,4087,all,human,['DCrypto'],['DCrypto#1512'],[''],3,205,324,0
99,4079,all,night_elf,['Treysta1215'],['Treysta1215#1584'],[''],3,16,31,0
100,4050,all,orc,['Painkiller'],['Painkiller#23468'],['p006'],3,50,106,0
101,4044,all,random,['Nachoman'],['Nachoman#1973'],[''],3,88,163,0
102,4042,all,night_elf,['miiniivirox'],['miiniivirox#1596'],[''],3,14,40,0
103,4033,all,random,['영배'],['영배#31550'],[''],3,713,1384,0
104,4024,all,orc,['PscPANDA'],['PscPANDA#1663'],[''],3,48,109,0
105,4005,all,orc,['SoFLoLiving'],['SoFLoLiving#1771'],[''],3,20,51,0
106,3993,all,orc,['Makwa3'],['Makwa3#1245'],['p003'],2,11,31,0
107,3989,all,random,['NeonMoose'],['NeonMoose#15639'],[''],2,90,230,0
108,3974,all,human,['CaluneFR'],['CaluneFR#2168'],['p072'],2,328,525,0
109,3961,all,undead,['XxSoundxX'],['XxSoundxX#1886'],[''],2,55,69,0
110,3959,all,night_elf,['yowsu'],['yowsu#1946'],[''],2,124,225,0
111,3942,all,orc,['Obi3000'],['Obi3000#2747'],['p038'],2,28,21,0
112,3940,all,orc,['BlueFalcon'],['BlueFalcon#11602'],['p074'],2,205,464,0
113,3940,all,human,['Taiwanese'],['Taiwanese#41182'],[''],2,85,110,0
114,3936,all,orc,['glen71388'],['glen71388#2273'],[''],2,22,45,0
115,3936,all,random,['아카드'],['아카드#3170'],[''],2,212,443,0
116,3847,all,human,['PuckYou3688'],['PuckYou3688#1252'],[''],2,15,39,0
117,3805,all,undead,['enrique'],['enrique#12846'],[''],2,4,21,0
118,3735,all,random,['Aventurier'],['Aventurier#225242480'],['p055'],2,20,17,0
119,3729,all,random,['BOABOABOA'],['BOABOABOA#31269'],[''],2,14,32,0
120,3642,all,night_elf,['Kamtchatka'],['Kamtchatka#21283'],['p049'],2,23,50,0
121,3636,all,random,['bong2493'],['bong2493#3165'],[''],2,34,80,0
122,3634,all,human,['Munzy'],['Munzy#11296'],[''],2,16,35,0
123,3500,all,orc,['Vidimaster'],['Vidimaster#1399'],[''],2,10,16,0
124,3236,all,orc,['sergi26'],['sergi26#2370'],[''],2,11,43,0
125,3235,all,human,['TheTemplarXV'],['TheTemplarXV#2314'],['p093'],2,107,406,0
126,3176,all,night_elf,['kaozXcore'],['kaozXcore#1823'],['p003'],2,48,223,0
127,3155,all,human,['james27'],['james27#21416'],['p045'],2,822,2576,0
128,3145,all,human,['Maluco'],['Maluco#21416'],[''],2,23,126,0
