rank,mmr,searchRace,race,toonname,battleTag,avatarId,division,wins,losses,draws
103,6442,all,human,['AlyDVD'],['AlyDVD#3203'],['p027'],5,27,3,0
104,6441,all,night_elf,['RPTRFoggy'],['RPTRFoggy#2278'],['p004'],5,29,2,0
105,6439,all,orc,['OoO'],['OoO#22770'],['p004'],5,64,15,0
106,6437,all,night_elf,['UAM83'],['UAM83#1333'],[''],5,19,4,0
107,6435,all,night_elf,['Ape'],['Ape#31484'],[''],5,22,1,0
108,6434,all,random,['SoRdodo'],['SoRdodo#1885'],[''],5,15,3,0
109,6432,all,night_elf,['mmrzero'],['mmrzero#2401'],[''],5,786,451,0
110,6432,all,random,['battlemage99'],['battlemage99#1199'],['p054'],5,33,4,0
111,6430,all,orc,['Rici'],['Rici#2903'],['p055'],5,60,12,0
112,6429,all,orc,['SageMage'],['SageMage#25557'],['p001'],5,29,2,0
113,6428,all,night_elf,['LunaMainT'],['LunaMainT#3213'],[''],5,274,90,0
114,6427,all,orc,['Plumgrell'],['Plumgrell#22359'],['p033'],5,28,3,0
115,6423,all,undead,['eRRePe'],['eRRePe#2745'],['p056'],5,89,34,0
116,6421,all,undead,['Apocalypse'],['Apocalypse#13280'],[''],5,94,25,0
117,6416,all,undead,['iceweever'],['iceweever#3248'],[''],5,16,4,0
118,6416,all,night_elf,['MyGuMi'],['MyGuMi#31166'],['p045'],5,28,1,0
119,6410,all,orc,['SageMage'],['SageMage#25557'],['p001'],5,49,14,0
120,6410,all,orc,['Savior'],['Savior#2657'],['p074'],5,65,13,0
121,6408,all,night_elf,['김춘삼'],['김춘삼#3932'],[''],5,22,1,0
122,6404,all,orc,['Ryg'],['Ryg#21340'],[''],5,41,6,0
123,6404,all,orc,['Nazgrel'],['Nazgrel#21652'],['p051'],5,40,6,0
124,6404,all,human,['TrainY'],['TrainY#21418'],['p019'],5,88,30,0
125,6402,all,undead,['jaM'],['jaM#3253'],[''],5,46,9,0
126,6402,all,orc,['cheeron'],['cheeron#1320'],['p036'],5,22,2,0
127,6401,all,human,['Fabone'],['Fabone#21636'],['p054'],5,22,0,0
128,6399,all,orc,['AzureShark'],['AzureShark#22959'],[''],5,32,4,0
129,6399,all,orc,['Tojara'],['Tojara#21532'],['p034'],5,24,1,0
130,6398,all,human,['라이자'],['라이자#31715'],[''],5,94,32,0
131,6397,all,orc,['Nazgrel'],['Nazgrel#21652'],['p051'],5,15,0,0
132,6396,all,undead,['Arashicage'],['Arashicage#11900'],[''],5,36,5,0
133,6395,all,human,['Deathwing'],['Deathwing#12439'],[''],5,35,4,0
134,6395,all,orc,['Alexchen'],['Alexchen#1810'],[''],5,61,14,0
135,6391,all,night_elf,['Ape'],['Ape#31484'],[''],5,37,4,0
136,6391,all,night_elf,['BrainCut'],['BrainCut#3527'],['p046'],5,100,37,0
137,6385,all,orc,['Tojara'],['Tojara#21532'],['p034'],5,27,2,0
138,6384,all,night_elf,['Robinson'],['Robinson#21701'],['p101'],5,23,3,0
139,6383,all,orc,['Tojara'],['Tojara#21532'],['p034'],5,27,0,0
140,6382,all,night_elf,['battlemage99'],['battlemage99#1199'],['p054'],5,20,2,0
141,6382,all,undead,['LabyRinth'],['LabyRinth#3113'],[''],5,21,1,0
142,6377,all,night_elf,['Reason'],['Reason#21955'],['p103'],5,50,13,0
143,6376,all,undead,['wuyeyoumin'],['wuyeyoumin#11316'],[''],5,86,28,0
144,6375,all,orc,['Plumgrell'],['Plumgrell#22359'],['p033'],5,16,1,0
145,6371,all,night_elf,['NewStrats'],['NewStrats#3284'],[''],5,38,6,0
146,6370,all,random,['Alexchen'],['Alexchen#1810'],[''],5,42,6,0
147,6368,all,orc,['Ryg'],['Ryg#21340'],[''],5,16,0,0
148,6367,all,orc,['Tawny'],['Tawny#21981'],[''],5,27,2,0
149,6364,all,night_elf,['NoLiet'],['NoLiet#3910'],['p045'],5,118,54,0
150,6361,all,orc,['Pjotr'],['Pjotr#21594'],['p095'],5,20,1,0
151,6361,all,undead,['OldMateDad'],['OldMateDad#1638'],['p039'],5,60,6,0
152,6359,all,night_elf,['Nemonic'],['Nemonic#1598'],['p045'],5,563,194,0
153,6357,all,night_elf,['김춘삼'],['김춘삼#3932'],[''],5,18,1,0
154,6354,all,orc,['perfi'],['perfi#1418'],['p003'],5,43,1,0
155,6354,all,random,['DanGer'],['DanGer#2365'],['p003'],5,47,7,0
156,6353,all,random,['一号铭文'],['一号铭文#3132'],[''],5,40,11,0
157,6352,all,random,['Relax'],['Relax#22275'],['p086'],5,86,31,0
158,6349,all,undead,['ТакиДа'],['ТакиДа#21309'],['p116'],5,39,5,0
159,6347,all,undead,['praflo'],['praflo#2472'],['p081'],5,124,56,0
160,6342,all,undead,['skyplague'],['skyplague#11228'],[''],5,48,12,0
161,6341,all,night_elf,['Maverick'],['Maverick#2453'],['p045'],5,19,1,0
162,6340,all,undead,['DoNotWinMe'],['DoNotWinMe#1357'],['p010'],5,73,9,0
163,6339,all,orc,['LaprasOP'],['LaprasOP#2358'],[''],5,16,0,0
164,6338,all,undead,['XingKong'],['XingKong#31370'],[''],5,42,11,0
165,6338,all,orc,['firstlove'],['firstlove#31881'],[''],5,68,15,0
166,6337,all,orc,['TapioN'],['TapioN#2351'],['p006'],5,24,2,0
167,6335,all,orc,['LaWn'],['LaWn#21202'],['p006'],5,240,108,0
168,6334,all,night_elf,['heguzyz'],['heguzyz#1553'],[''],5,63,23,0
169,6333,all,human,['Changer'],['Changer#21493'],['p092'],5,23,3,0
170,6331,all,orc,['SageMage'],['SageMage#25557'],['p001'],5,15,0,0
171,6326,all,orc,['Tawny'],['Tawny#21981'],[''],5,22,0,0
172,6325,all,human,['겨울'],['겨울#32344'],[''],5,194,76,0
173,6324,all,orc,['Resc'],['Resc#21631'],['p003'],5,15,1,0
174,6323,all,human,['Genshin'],['Genshin#21121'],['p054'],5,255,119,0
175,6323,all,night_elf,['Relax'],['Relax#22275'],['p086'],5,24,2,0
176,6320,all,undead,['Alexchen'],['Alexchen#1810'],[''],5,85,25,0
177,6319,all,human,['Gaebolgfans'],['Gaebolgfans#1784'],[''],5,8,1,0
178,6319,all,random,['NadroY'],['NadroY#21612'],['p003'],5,46,13,0
179,6316,all,human,['zeLt'],['zeLt#2310'],['p088'],5,79,25,0
180,6315,all,undead,['RiverFlow'],['RiverFlow#1456'],[''],5,29,1,0
181,6312,all,orc,['Pjotr'],['Pjotr#21594'],['p095'],5,19,1,0
182,6311,all,orc,['Plumgrell'],['Plumgrell#22359'],['p033'],5,14,0,0
183,6311,all,orc,['battlemage99'],['battlemage99#1199'],['p054'],5,15,0,0
184,6310,all,orc,['Timbo'],['Timbo#2904'],['p029'],5,59,14,0
185,6307,all,human,['HumanKingTom'],['HumanKingTom#11421'],[''],5,56,15,0
186,6306,all,human,['이태리때타올'],['이태리때타올#3372'],['p027'],5,167,79,0
187,6302,all,night_elf,['Kobasolo'],['Kobasolo#1872'],[''],5,32,4,0
188,6301,all,orc,['Tawny'],['Tawny#21981'],[''],5,18,0,0
189,6299,all,human,['수성의마녀'],['수성의마녀#3868'],[''],5,13,0,0
190,6297,all,orc,['Pjotr'],['Pjotr#21594'],['p095'],5,39,11,0
191,6295,all,night_elf,['UAM83'],['UAM83#1333'],[''],5,16,0,0
192,6292,all,human,['yggaM'],['yggaM#21143'],['p116'],5,54,13,0
193,6289,all,random,['Debugger'],['Debugger#21154'],['p001'],5,121,52,0
194,6289,all,orc,['Anythings'],['Anythings#2698'],['p119'],5,19,1,0
195,6285,all,human,['Valdis'],['Valdis#2809'],['p028'],5,14,0,0
196,6284,all,random,['AiriKijima'],['AiriKijima#1757'],[''],5,109,48,0
197,6279,all,orc,['Keane'],['Keane#31651'],[''],5,95,35,0
198,6276,all,random,['StormWc3'],['StormWc3#2234'],['p051'],5,40,4,0
199,6275,all,orc,['DiegoH'],['DiegoH#21188'],[''],5,116,46,0
200,6274,all,night_elf,['말랑한집쥐'],['말랑한집쥐#3509'],['p004'],5,118,54,0
201,6274,all,undead,['oT100u'],['oT100u#2291'],['p119'],5,169,55,0
202,6274,all,orc,['Roberto1992'],['Roberto1992#2937'],['p035'],5,35,8,0
203,6273,all,night_elf,['Casfan'],['Casfan#31609'],[''],5,68,8,0
204,6271,all,undead,['MoLi'],['MoLi#31166'],[''],5,19,1,0
205,6271,all,undead,['Deathwing'],['Deathwing#12439'],[''],5,20,2,0
206,6269,all,orc,['KillOutMouse'],['KillOutMouse#3188'],[''],5,29,5,0
207,6269,all,human,['hebestar'],['hebestar#1811'],[''],5,119,22,0
208,6268,all,undead,['dontwantwork'],['dontwantwork#3305'],[''],5,41,7,0
209,6265,all,night_elf,['orfey'],['orfey'],['p001'],5,43,11,0
210,6265,all,night_elf,['Lucky'],['Lucky#17526'],[''],5,19,1,0
211,6263,all,human,['Saint'],['Saint#23864'],[''],5,12,0,0
212,6262,all,night_elf,['r54'],['r54#3374'],[''],5,36,5,0
213,6262,all,human,['Bhutan'],['Bhutan#2936'],['p072'],5,28,3,0
214,6261,all,human,['Beretta'],['Beretta#21853'],[''],5,16,0,0
215,6261,all,random,['May4Dot'],['May4Dot#1127'],[''],5,101,39,0
216,6261,all,undead,['EmilyHuttson'],['EmilyHuttson#1378'],['p001'],5,100,39,0
217,6260,all,night_elf,['StiCkla'],['StiCkla#2609'],['p045'],5,205,82,0
218,6260,all,orc,['MrBadGuy'],['MrBadGuy#21691'],['p094'],5,140,56,0
219,6257,all,night_elf,['Axslav'],['Axslav#11455'],[''],5,15,1,0
220,6257,all,orc,['高启强'],['高启强#3101'],['p007'],5,150,70,0
221,6257,all,undead,['Leta'],['Leta#21458'],['p038'],5,14,0,0
222,6256,all,orc,['Ryg'],['Ryg#21340'],[''],5,12,0,0
223,6255,all,orc,['KishMish'],['KishMish#21893'],['p069'],5,31,4,0
224,6252,all,undead,['ТакиДа'],['ТакиДа#21309'],['p116'],5,28,2,0
225,6251,all,orc,['Susiria'],['Susiria#11313'],[''],5,13,0,0
226,6250,all,human,['Nyar'],['Nyar#2380'],['p002'],5,68,26,0
227,6250,all,human,['KishMish'],['KishMish#21893'],['p069'],5,30,6,0
228,6249,all,orc,['Titouan'],['Titouan#2912'],['p008'],5,20,2,0
229,6248,all,undead,['IllIIlIlllII'],['IllIIlIlllII#2302'],['p039'],5,18,1,0
230,6247,all,human,['Dispel'],['Dispel#21615'],[''],5,20,2,0
231,6247,all,random,['Rayne'],['Rayne#1242'],['p055'],5,59,19,0
232,6246,all,night_elf,['FuGe'],['FuGe#21972'],['p045'],5,106,44,0
233,6245,all,night_elf,['겸댕이'],['겸댕이#31858'],[''],5,206,103,0
234,6244,all,night_elf,['KishMish'],['KishMish#21893'],['p069'],5,39,6,0
235,6243,all,random,['yggaM'],['yggaM#21143'],['p116'],5,64,22,0
236,6242,all,undead,['slash1984'],['slash1984#21762'],['p083'],5,385,198,0
237,6238,all,random,['Pokey26'],['Pokey26#1244'],['p004'],5,70,20,0
238,6237,all,human,['Hsiao'],['Hsiao#31241'],[''],5,15,1,0
239,6237,all,night_elf,['Nase'],['Nase#21778'],['p088'],5,19,0,0
240,6237,all,night_elf,['감탄하라'],['감탄하라#3354'],[''],5,20,2,0
241,6232,all,human,['mlgoui'],['mlgoui#1806'],[''],5,111,4,0
242,6232,all,human,['Smallmealkit'],['Smallmealkit#3455'],['p007'],5,63,31,0
243,6229,all,random,['eureka'],['eureka#11502'],[''],5,35,8,0
244,6229,all,undead,['Joseph'],['Joseph#15242'],[''],5,182,78,0
245,6228,all,undead,['Axslav'],['Axslav#11455'],[''],5,15,0,0
246,6227,all,human,['AlyDVD'],['AlyDVD#3203'],['p027'],5,3,2,0
247,6227,all,random,['SoMuch'],['SoMuch#11627'],[''],5,102,54,0
248,6226,all,undead,['Mway'],['Mway#2927'],['p081'],5,43,15,0
249,6225,all,orc,['Balthier'],['Balthier#21393'],[''],5,23,0,0
250,6221,all,night_elf,['Meecro'],['Meecro#11704'],['p006'],5,43,11,0
251,6221,all,night_elf,['eGGhead'],['eGGhead#11155'],[''],5,196,96,0
252,6220,all,night_elf,['BloB'],['BloB#2982'],[''],5,100,40,0
253,6219,all,night_elf,['godshandv'],['godshandv#3663'],[''],5,32,4,0
254,6219,all,human,['ChinaRain'],['ChinaRain#2843'],[''],5,18,0,0
255,6213,all,orc,['Genshin'],['Genshin#21121'],['p054'],5,22,4,0
256,6212,all,orc,['Lalo'],['Lalo#22248'],['p054'],5,58,21,0
257,6210,all,orc,['Markan'],['Markan#21979'],['p073'],5,320,143,0
258,6209,all,human,['Impulse'],['Impulse'],['p001'],5,35,13,0
259,6208,all,night_elf,['XPlay'],['XPlay#2538'],['p013'],5,70,29,0
260,6205,all,orc,['BlowUp'],['BlowUp#21316'],['p074'],5,280,131,0
261,6204,all,night_elf,['Pozo'],['Pozo#31693'],[''],5,31,7,0
262,6204,all,night_elf,['FenixGaming'],['FenixGaming#11910'],['p047'],5,34,6,0
263,6203,all,human,['amrolay'],['amrolay#3976'],['p029'],5,25,4,0
264,6203,all,random,['Lalo'],['Lalo#22248'],['p054'],5,121,64,0
265,6202,all,undead,['小蛙'],['小蛙#3582'],[''],5,129,73,0
266,6202,all,night_elf,['Aspect'],['Aspect#21972'],['p004'],5,30,8,0
267,6201,all,night_elf,['GoldBear'],['GoldBear#15747'],[''],5,102,46,0
268,6200,all,human,['flatnean'],['flatnean#3299'],[''],5,92,38,0
269,6199,all,night_elf,['FC3S'],['FC3S#11434'],['p045'],5,20,4,0
270,6198,all,human,['Skyfire'],['Skyfire#2832'],['p029'],5,99,36,0
271,6198,all,random,['Ape'],['Ape#31484'],[''],5,48,12,0
272,6197,all,random,['FanDeBiao'],['FanDeBiao#2156'],[''],5,35,13,0
273,6196,all,human,['pnixHebestar'],['pnixHebestar#1496'],[''],5,40,12,0
274,6196,all,human,['HBelafonte'],['HBelafonte#2548'],[''],5,14,0,0
275,6196,all,orc,['Terompoindue'],['Terompoindue#2659'],['p037'],5,31,9,0
276,6195,all,orc,['wuyeyoumin'],['wuyeyoumin#11316'],[''],5,90,30,0
277,6193,all,orc,['RPTRFoggy'],['RPTRFoggy#2278'],['p004'],5,31,8,0
278,6193,all,orc,['Cash'],['Cash#21394'],['p099'],5,17,2,0
279,6192,all,human,['Khazzan'],['Khazzan#2958'],[''],5,47,21,0
280,6192,all,night_elf,['KimChoonSik'],['KimChoonSik#3287'],[''],5,22,1,0
281,6191,all,night_elf,['Jenya'],['Jenya#11427'],[''],5,22,3,0
282,6188,all,undead,['zairongliu'],['zairongliu#3779'],['p039'],5,10,0,0
283,6186,all,random,['Sungyuri'],['Sungyuri#2302'],[''],5,20,1,0
284,6186,all,orc,['skyplague'],['skyplague#11228'],[''],5,92,35,0
285,6183,all,undead,['bez'],['bez#11718'],[''],5,13,0,0
286,6181,all,night_elf,['SoYma'],['SoYma#2943'],['p045'],5,14,2,0
287,6180,all,random,['NotneK'],['NotneK#11198'],[''],5,14,3,0
288,6178,all,human,['esasasasa'],['esasasasa#1930'],[''],5,109,38,0
289,6176,all,random,['UderFov'],['UderFov#3948'],[''],5,14,1,0
290,6176,all,night_elf,['Lalo'],['Lalo#22248'],['p054'],5,42,16,0
291,6174,all,night_elf,['Pozo'],['Pozo#31693'],[''],5,134,55,0
292,6174,all,human,['jorgeAnCiel'],['jorgeAnCiel#1410'],['p002'],5,31,2,0
293,6174,all,random,['ChinaRain'],['ChinaRain#2843'],[''],5,70,29,0
294,6174,all,night_elf,['Cufn'],['Cufn#1267'],['p039'],5,22,3,0
295,6173,all,random,['DanRuShui'],['DanRuShui#2403'],[''],5,16,1,0
296,6172,all,night_elf,['MaybSomeLuck'],['MaybSomeLuck#1306'],[''],5,89,35,0
297,6169,all,night_elf,['UJJULTV'],['UJJULTV#3761'],[''],5,30,5,0
298,6169,all,night_elf,['FpX'],['FpX#2323'],['p048'],5,40,14,0
299,6167,all,human,['NiFi'],['NiFi#2184'],['p016'],5,18,2,0
300,6167,all,undead,['Anastasia'],['Anastasia#22904'],['p035'],5,15,1,0
301,6166,all,orc,['Nick47695'],['Nick47695#4222'],[''],5,81,30,0
302,6166,all,human,['Rahvin'],['Rahvin#21552'],['p029'],5,7,2,0
303,6166,all,night_elf,['SoKeR'],['SoKeR#21741'],['p045'],5,22,5,0
304,6165,all,human,['cc20002002'],['cc20002002#1450'],[''],5,22,0,0
305,6165,all,random,['KishMish'],['KishMish#21893'],['p069'],5,51,15,0
306,6164,all,human,['FpX'],['FpX#2323'],['p048'],5,14,0,0
307,6163,all,night_elf,['GrassYou'],['GrassYou#21591'],['p045'],5,16,1,0
308,6163,all,orc,['DanGer'],['DanGer#2365'],['p003'],5,33,6,0
309,6161,all,human,['Wishous'],['Wishous#1866'],['p099'],5,13,1,0
310,6161,all,undead,['XingKong'],['XingKong#31370'],[''],5,44,20,0
311,6161,all,undead,['adoveov'],['adoveov#2333'],['p083'],5,27,5,0
312,6161,all,random,['Destroyer'],['Destroyer#111986'],['p106'],5,36,11,0
313,6160,all,night_elf,['Ichbinandrew'],['Ichbinandrew#3297'],[''],5,493,231,0
314,6160,all,night_elf,['수성의마녀'],['수성의마녀#3868'],[''],5,13,0,0
315,6159,all,orc,['fenerbahce'],['fenerbahce#21691'],['p031'],5,637,348,0
316,6157,all,undead,['Cuddle'],['Cuddle#11585'],[''],5,48,8,0
317,6156,all,night_elf,['Segunda'],['Segunda#2524'],['p001'],5,47,8,0
318,6156,all,orc,['SleepyJoe'],['SleepyJoe#11300'],[''],5,134,21,0
319,6155,all,human,['TheLastDance'],['TheLastDance#2869'],['p109'],5,16,1,0
320,6154,all,random,['ElyXIan'],['ElyXIan#11847'],[''],5,65,17,0
321,6154,all,random,['Cloud'],['Cloud#16562'],['p028'],5,20,5,0
322,6152,all,orc,['ElyXIan'],['ElyXIan#11847'],[''],5,39,4,0
323,6151,all,undead,['happygodby'],['happygodby#1480'],[''],5,48,14,0
324,6150,all,human,['later'],['later#21429'],[''],5,41,11,0
325,6150,all,night_elf,['진실을아는자'],['진실을아는자#3961'],['p008'],5,166,104,0
326,6149,all,night_elf,['DesertFox'],['DesertFox#31642'],[''],5,13,0,0
327,6148,all,night_elf,['김춘삼'],['김춘삼#3932'],[''],5,28,6,0
328,6147,all,random,['Jaood'],['Jaood#21322'],['p007'],5,17,2,0
329,6146,all,random,['LioN'],['LioN#3977'],[''],5,15,2,0
330,6145,all,orc,['Obito'],['Obito#13337'],[''],5,24,4,0
331,6145,all,human,['WESky'],['WESky#31689'],[''],5,28,11,0
332,6145,all,orc,['NadroY'],['NadroY#21612'],['p003'],5,44,16,0
333,6144,all,random,['수성의마녀'],['수성의마녀#3868'],[''],5,21,3,0
334,6144,all,undead,['battlemage99'],['battlemage99#1199'],['p054'],5,9,0,0
335,6143,all,orc,['마루11'],['마루11#31689'],[''],5,112,24,0
336,6142,all,night_elf,['LioN'],['LioN#3977'],[''],5,15,1,0
337,6142,all,orc,['TrickyHunter'],['TrickyHunter#2149557'],['p037'],5,26,1,0
338,6140,all,night_elf,['Miedema11'],['Miedema11#3457'],['p004'],5,20,4,0
339,6138,all,random,['Ape'],['Ape#31484'],[''],5,28,6,0
340,6138,all,undead,['hayato'],['hayato#3494'],[''],5,80,36,0
341,6137,all,undead,['Smallmealkit'],['Smallmealkit#3455'],['p007'],5,46,1,0
